run_name,epoch,lr,dropout,weight_decay,train_acc,val_acc,overfitting_gap,use_focal_loss,timestamp,subdir,lr_extracted,dropout_extracted,weight_decay_extracted,focal_extracted
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,26,5e-06,0.3,0.002,59.78,65.25,-5.48,1,2025-08-12 18:25:19,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3,14,5e-06,0.3,0.001,62.58,65.82,-3.24,0,2025-08-12 18:25:23,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,27,5e-06,0.4,0.0005,63.88,66.85,-2.97,0,2025-08-12 18:26:59,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,27,5e-06,0.4,0.0005,58.64,63.82,-5.19,1,2025-08-12 18:27:01,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,27,5e-06,0.3,0.002,63.65,68.02,-4.37,0,2025-08-12 18:27:09,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,27,5e-06,0.3,0.002,59.85,64.97,-5.13,1,2025-08-12 18:27:16,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,15,5e-06,0.3,0.001,58.81,63.66,-4.85,1,2025-08-12 18:28:08,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd5e-4,15,5e-06,0.3,0.0005,63.09,66.02,-2.93,0,2025-08-12 18:28:51,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,15,5e-06,0.3,0.0005,58.53,63.36,-4.83,1,2025-08-12 18:28:52,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.4_wd5e-4,28,5e-06,0.4,0.0005,63.53,66.14,-2.61,0,2025-08-12 18:28:56,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,28,5e-06,0.4,0.0005,58.86,63.74,-4.88,1,2025-08-12 18:28:58,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd1e-3,15,5e-06,0.3,0.001,62.96,66.12,-3.16,0,2025-08-12 18:29:05,.,5e-06,0.3,0.001,False
lr5e-6_dr0.3_wd2e-3,28,5e-06,0.3,0.002,63.69,67.07,-3.38,0,2025-08-12 18:29:06,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,28,5e-06,0.3,0.002,60.34,64.65,-4.31,1,2025-08-12 18:29:14,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,29,5e-06,0.4,0.0005,63.95,66.63,-2.68,0,2025-08-12 18:30:51,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,29,5e-06,0.4,0.0005,59.35,64.85,-5.5,1,2025-08-12 18:30:55,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,29,5e-06,0.3,0.002,64.04,67.03,-2.99,0,2025-08-12 18:31:03,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,29,5e-06,0.3,0.002,61.39,64.65,-3.26,1,2025-08-12 18:31:12,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,16,5e-06,0.3,0.001,58.96,64.53,-5.56,1,2025-08-12 18:31:45,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd5e-4,16,5e-06,0.3,0.0005,62.69,65.88,-3.19,0,2025-08-12 18:32:31,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,16,5e-06,0.3,0.0005,58.93,63.66,-4.73,1,2025-08-12 18:32:33,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,16,5e-06,0.3,0.001,62.47,66.0,-3.53,0,2025-08-12 18:32:46,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,30,5e-06,0.4,0.0005,64.2,67.17,-2.97,0,2025-08-12 18:32:48,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,30,5e-06,0.4,0.0005,59.79,65.84,-6.05,1,2025-08-12 18:32:52,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,30,5e-06,0.3,0.002,64.22,67.7,-3.48,0,2025-08-12 18:33:00,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,30,5e-06,0.3,0.002,60.89,66.42,-5.54,1,2025-08-12 18:33:11,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,31,5e-06,0.4,0.0005,64.29,66.85,-2.56,0,2025-08-12 18:34:46,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,31,5e-06,0.4,0.0005,60.52,66.1,-5.58,1,2025-08-12 18:34:48,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,31,5e-06,0.3,0.002,65.05,67.76,-2.7,0,2025-08-12 18:34:58,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,31,5e-06,0.3,0.002,62.16,66.81,-4.65,1,2025-08-12 18:35:08,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,17,5e-06,0.3,0.001,58.95,63.94,-4.99,1,2025-08-12 18:35:23,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd5e-4,17,5e-06,0.3,0.0005,62.8,66.02,-3.22,0,2025-08-12 18:36:12,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,17,5e-06,0.3,0.0005,58.43,63.8,-5.37,1,2025-08-12 18:36:14,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,17,5e-06,0.3,0.001,62.74,65.94,-3.2,0,2025-08-12 18:36:28,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,32,5e-06,0.4,0.0005,65.27,67.27,-2.0,0,2025-08-12 18:36:42,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,32,5e-06,0.4,0.0005,60.89,65.78,-4.89,1,2025-08-12 18:36:45,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,32,5e-06,0.3,0.002,65.12,67.84,-2.72,0,2025-08-12 18:36:55,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,32,5e-06,0.3,0.002,61.58,66.99,-5.41,1,2025-08-12 18:37:05,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,33,5e-06,0.4,0.0005,64.92,67.09,-2.17,0,2025-08-12 18:38:40,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,33,5e-06,0.4,0.0005,60.53,63.72,-3.19,1,2025-08-12 18:38:43,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,33,5e-06,0.3,0.002,65.79,67.55,-1.76,0,2025-08-12 18:38:54,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,18,5e-06,0.3,0.001,59.15,64.33,-5.18,1,2025-08-12 18:39:01,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,33,5e-06,0.3,0.002,61.91,66.63,-4.72,1,2025-08-12 18:39:04,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,18,5e-06,0.3,0.0005,63.31,66.24,-2.94,0,2025-08-12 18:39:53,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,18,5e-06,0.3,0.0005,59.2,64.16,-4.97,1,2025-08-12 18:39:56,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,18,5e-06,0.3,0.001,62.84,66.22,-3.38,0,2025-08-12 18:40:08,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,34,5e-06,0.4,0.0005,64.66,67.98,-3.31,0,2025-08-12 18:40:36,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,34,5e-06,0.4,0.0005,60.79,66.2,-5.41,1,2025-08-12 18:40:40,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,34,5e-06,0.3,0.002,65.36,68.0,-2.64,0,2025-08-12 18:40:51,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,34,5e-06,0.3,0.002,61.84,66.63,-4.79,1,2025-08-12 18:41:01,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,35,5e-06,0.4,0.0005,65.53,67.17,-1.64,0,2025-08-12 18:42:33,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,19,5e-06,0.3,0.001,59.5,64.67,-5.17,1,2025-08-12 18:42:37,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,35,5e-06,0.4,0.0005,60.57,67.15,-6.58,1,2025-08-12 18:42:38,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,35,5e-06,0.3,0.002,65.76,68.12,-2.36,0,2025-08-12 18:42:48,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,35,5e-06,0.3,0.002,62.49,66.46,-3.97,1,2025-08-12 18:42:58,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,19,5e-06,0.3,0.0005,63.24,65.62,-2.38,0,2025-08-12 18:43:34,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,19,5e-06,0.3,0.0005,58.9,63.46,-4.56,1,2025-08-12 18:43:37,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,19,5e-06,0.3,0.001,63.02,66.14,-3.12,0,2025-08-12 18:43:50,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,36,5e-06,0.4,0.0005,64.96,68.56,-3.61,0,2025-08-12 18:44:29,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,36,5e-06,0.4,0.0005,61.18,66.04,-4.86,1,2025-08-12 18:44:36,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,36,5e-06,0.3,0.002,65.89,68.02,-2.12,0,2025-08-12 18:44:46,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,36,5e-06,0.3,0.002,62.07,66.83,-4.76,1,2025-08-12 18:44:55,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,20,5e-06,0.3,0.001,58.89,64.31,-5.41,1,2025-08-12 18:46:15,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,37,5e-06,0.4,0.0005,65.11,68.44,-3.33,0,2025-08-12 18:46:27,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,37,5e-06,0.4,0.0005,61.4,66.16,-4.77,1,2025-08-12 18:46:33,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,37,5e-06,0.3,0.002,65.76,67.94,-2.17,0,2025-08-12 18:46:45,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,37,5e-06,0.3,0.002,62.18,66.57,-4.38,1,2025-08-12 18:46:52,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,20,5e-06,0.3,0.0005,62.78,65.25,-2.48,0,2025-08-12 18:47:13,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,20,5e-06,0.3,0.0005,58.38,63.34,-4.96,1,2025-08-12 18:47:16,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,20,5e-06,0.3,0.001,62.88,65.92,-3.04,0,2025-08-12 18:47:30,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,38,5e-06,0.4,0.0005,65.38,68.16,-2.78,0,2025-08-12 18:48:25,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,38,5e-06,0.4,0.0005,61.08,65.6,-4.51,1,2025-08-12 18:48:30,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,38,5e-06,0.3,0.002,66.14,68.5,-2.36,0,2025-08-12 18:48:43,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,38,5e-06,0.3,0.002,62.8,67.27,-4.47,1,2025-08-12 18:48:49,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,21,5e-06,0.3,0.001,59.19,64.73,-5.54,1,2025-08-12 18:49:52,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,39,5e-06,0.4,0.0005,66.02,68.36,-2.35,0,2025-08-12 18:50:19,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,39,5e-06,0.4,0.0005,61.75,65.31,-3.57,1,2025-08-12 18:50:25,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,39,5e-06,0.3,0.002,66.61,68.38,-1.78,0,2025-08-12 18:50:41,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,39,5e-06,0.3,0.002,62.99,67.41,-4.42,1,2025-08-12 18:50:47,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,21,5e-06,0.3,0.0005,63.23,64.29,-1.06,0,2025-08-12 18:50:52,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,21,5e-06,0.3,0.0005,58.76,64.0,-5.24,1,2025-08-12 18:50:55,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,21,5e-06,0.3,0.001,62.75,66.14,-3.39,0,2025-08-12 18:51:12,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,40,5e-06,0.4,0.0005,66.51,69.03,-2.52,0,2025-08-12 18:52:17,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,40,5e-06,0.4,0.0005,61.83,65.33,-3.51,1,2025-08-12 18:52:21,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,40,5e-06,0.3,0.002,66.89,68.95,-2.05,0,2025-08-12 18:52:37,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,40,5e-06,0.3,0.002,63.62,67.51,-3.89,1,2025-08-12 18:52:45,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,22,5e-06,0.3,0.001,60.04,65.05,-5.01,1,2025-08-12 18:53:30,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,41,5e-06,0.4,0.0005,66.56,68.5,-1.95,0,2025-08-12 18:54:14,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,41,5e-06,0.4,0.0005,62.06,65.64,-3.58,1,2025-08-12 18:54:17,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd5e-4,22,5e-06,0.3,0.0005,63.28,65.25,-1.97,0,2025-08-12 18:54:31,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,22,5e-06,0.3,0.0005,59.37,62.51,-3.14,1,2025-08-12 18:54:34,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd2e-3,41,5e-06,0.3,0.002,66.76,68.32,-1.56,0,2025-08-12 18:54:36,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,41,5e-06,0.3,0.002,63.55,67.78,-4.22,1,2025-08-12 18:54:44,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3,22,5e-06,0.3,0.001,63.06,66.97,-3.91,0,2025-08-12 18:54:54,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,42,5e-06,0.4,0.0005,66.71,68.66,-1.95,0,2025-08-12 18:56:11,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,42,5e-06,0.4,0.0005,62.25,65.19,-2.95,1,2025-08-12 18:56:15,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,42,5e-06,0.3,0.002,66.97,68.74,-1.77,0,2025-08-12 18:56:33,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,42,5e-06,0.3,0.002,64.28,68.16,-3.88,1,2025-08-12 18:56:43,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,23,5e-06,0.3,0.001,59.94,65.72,-5.78,1,2025-08-12 18:57:09,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,43,5e-06,0.4,0.0005,66.82,68.26,-1.44,0,2025-08-12 18:58:07,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,43,5e-06,0.4,0.0005,62.81,66.42,-3.61,1,2025-08-12 18:58:11,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd5e-4,23,5e-06,0.3,0.0005,63.18,66.44,-3.27,0,2025-08-12 18:58:11,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,23,5e-06,0.3,0.0005,59.25,63.64,-4.39,1,2025-08-12 18:58:14,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd2e-3,43,5e-06,0.3,0.002,67.09,68.16,-1.07,0,2025-08-12 18:58:31,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd1e-3,23,5e-06,0.3,0.001,62.96,66.75,-3.79,0,2025-08-12 18:58:35,.,5e-06,0.3,0.001,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,43,5e-06,0.3,0.002,63.83,68.22,-4.39,1,2025-08-12 18:58:42,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,44,5e-06,0.4,0.0005,67.35,68.87,-1.51,0,2025-08-12 19:00:02,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,44,5e-06,0.4,0.0005,62.7,66.61,-3.91,1,2025-08-12 19:00:07,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,44,5e-06,0.3,0.002,67.54,68.91,-1.36,0,2025-08-12 19:00:27,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,44,5e-06,0.3,0.002,64.29,68.74,-4.46,1,2025-08-12 19:00:38,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,24,5e-06,0.3,0.001,59.53,65.6,-6.06,1,2025-08-12 19:00:47,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd5e-4,24,5e-06,0.3,0.0005,63.37,66.63,-3.26,0,2025-08-12 19:01:52,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,24,5e-06,0.3,0.0005,59.01,63.84,-4.83,1,2025-08-12 19:01:55,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.4_wd5e-4,45,5e-06,0.4,0.0005,67.31,67.92,-0.61,0,2025-08-12 19:02:00,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,45,5e-06,0.4,0.0005,63.06,65.9,-2.83,1,2025-08-12 19:02:07,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd1e-3,24,5e-06,0.3,0.001,63.23,67.37,-4.14,0,2025-08-12 19:02:16,.,5e-06,0.3,0.001,False
lr5e-6_dr0.3_wd2e-3,45,5e-06,0.3,0.002,67.66,67.98,-0.32,0,2025-08-12 19:02:26,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,45,5e-06,0.3,0.002,64.52,68.72,-4.21,1,2025-08-12 19:02:38,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,46,5e-06,0.4,0.0005,67.64,69.19,-1.55,0,2025-08-12 19:03:57,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,46,5e-06,0.4,0.0005,62.68,67.45,-4.78,1,2025-08-12 19:04:06,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,46,5e-06,0.3,0.002,68.03,68.91,-0.87,0,2025-08-12 19:04:24,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,25,5e-06,0.3,0.001,60.11,65.9,-5.79,1,2025-08-12 19:04:26,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,46,5e-06,0.3,0.002,64.44,68.91,-4.46,1,2025-08-12 19:04:37,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,25,5e-06,0.3,0.0005,63.95,66.55,-2.6,0,2025-08-12 19:05:32,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,25,5e-06,0.3,0.0005,60.1,63.88,-3.78,1,2025-08-12 19:05:36,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.4_wd5e-4,47,5e-06,0.4,0.0005,68.07,68.79,-0.71,0,2025-08-12 19:05:55,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.3_wd1e-3,25,5e-06,0.3,0.001,63.97,67.7,-3.73,0,2025-08-12 19:05:58,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,47,5e-06,0.4,0.0005,63.76,67.29,-3.53,1,2025-08-12 19:06:04,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,47,5e-06,0.3,0.002,68.57,69.09,-0.52,0,2025-08-12 19:06:23,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,47,5e-06,0.3,0.002,65.05,68.12,-3.07,1,2025-08-12 19:06:36,.,5e-06,0.3,0.002,True
lr5e-6_dr0.4_wd5e-4,48,5e-06,0.4,0.0005,67.71,68.28,-0.58,0,2025-08-12 19:07:52,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,48,5e-06,0.4,0.0005,62.62,67.96,-5.34,1,2025-08-12 19:07:59,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,26,5e-06,0.3,0.001,60.54,65.25,-4.71,1,2025-08-12 19:08:05,.,5e-06,0.3,0.001,True
lr5e-6_dr0.3_wd2e-3,48,5e-06,0.3,0.002,68.16,68.68,-0.52,0,2025-08-12 19:08:20,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,48,5e-06,0.3,0.002,64.36,68.46,-4.1,1,2025-08-12 19:08:30,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,26,5e-06,0.3,0.0005,64.22,68.36,-4.14,0,2025-08-12 19:09:11,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,26,5e-06,0.3,0.0005,61.01,65.01,-4.0,1,2025-08-12 19:09:17,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,26,5e-06,0.3,0.001,64.09,64.55,-0.45,0,2025-08-12 19:09:40,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,49,5e-06,0.4,0.0005,68.06,68.68,-0.63,0,2025-08-12 19:09:47,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,49,5e-06,0.4,0.0005,63.81,67.53,-3.72,1,2025-08-12 19:09:55,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,49,5e-06,0.3,0.002,68.83,68.99,-0.16,0,2025-08-12 19:10:15,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,49,5e-06,0.3,0.002,65.0,68.87,-3.86,1,2025-08-12 19:10:27,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,27,5e-06,0.3,0.001,60.46,65.72,-5.26,1,2025-08-12 19:11:41,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,50,5e-06,0.4,0.0005,67.86,68.85,-0.99,0,2025-08-12 19:11:44,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,50,5e-06,0.4,0.0005,63.32,68.32,-5.0,1,2025-08-12 19:11:52,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,50,5e-06,0.3,0.002,68.37,69.11,-0.74,0,2025-08-12 19:12:12,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,50,5e-06,0.3,0.002,64.97,68.83,-3.86,1,2025-08-12 19:12:24,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,27,5e-06,0.3,0.0005,64.52,68.77,-4.24,0,2025-08-12 19:12:52,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,27,5e-06,0.3,0.0005,60.24,65.62,-5.38,1,2025-08-12 19:12:58,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,27,5e-06,0.3,0.001,64.24,67.35,-3.12,0,2025-08-12 19:13:20,.,5e-06,0.3,0.001,False
lr5e-6_dr0.4_wd5e-4,51,5e-06,0.4,0.0005,68.33,68.7,-0.37,0,2025-08-12 19:13:43,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,51,5e-06,0.4,0.0005,63.46,67.57,-4.12,1,2025-08-12 19:13:50,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,51,5e-06,0.3,0.002,68.76,69.19,-0.43,0,2025-08-12 19:14:11,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,51,5e-06,0.3,0.002,64.73,68.74,-4.01,1,2025-08-12 19:14:22,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd1e-3_focal_focal_focal,28,5e-06,0.3,0.001,60.85,66.3,-5.46,1,2025-08-12 19:15:18,.,5e-06,0.3,0.001,True
lr5e-6_dr0.4_wd5e-4,52,5e-06,0.4,0.0005,68.14,68.89,-0.75,0,2025-08-12 19:15:38,.,5e-06,0.4,0.0005,False
lr5e-6_dr0.4_wd5e-4_focal_focal_focal,52,5e-06,0.4,0.0005,63.33,67.68,-4.35,1,2025-08-12 19:15:48,.,5e-06,0.4,0.0005,True
lr5e-6_dr0.3_wd2e-3,52,5e-06,0.3,0.002,68.65,68.97,-0.31,0,2025-08-12 19:16:08,.,5e-06,0.3,0.002,False
lr5e-6_dr0.3_wd2e-3_focal_focal_focal,52,5e-06,0.3,0.002,64.79,69.09,-4.3,1,2025-08-12 19:16:18,.,5e-06,0.3,0.002,True
lr5e-6_dr0.3_wd5e-4,28,5e-06,0.3,0.0005,64.58,68.44,-3.86,0,2025-08-12 19:16:32,.,5e-06,0.3,0.0005,False
lr5e-6_dr0.3_wd5e-4_focal_focal_focal,28,5e-06,0.3,0.0005,60.79,64.45,-3.65,1,2025-08-12 19:16:38,.,5e-06,0.3,0.0005,True
lr5e-6_dr0.3_wd1e-3,28,5e-06,0.3,0.001,64.39,68.46,-4.08,0,2025-08-12 19:16:59,.,5e-06,0.3,0.001,False
