,id_,pre_id,post_id,dist_to_post_syn_soma,dist_to_pre_syn_soma,size,center_position,synapses_depth_in_post,synapses_depth_in_pre,compartment_in_post_syn_soma,compartment_in_pre_syn_soma,pre_clf_type,pre_cell_type,pre_m_type,post_clf_type,post_cell_type,post_mtype_type
18837,326861461,864691136966049230,864691135491314151,40.83958996582031,175.83232577514647,19820,[69225.5   41931.      447.225],-1.0,-1.0,3.0,2.0,I,BPC,ITC,E,5P-IT,L5a
18838,69151714,864691135807289117,864691135501836893,36.72086022949219,162.49711039733887,9936,[125240. 243036.  15883.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,6P-IT,L6tall-a
18839,146875993,864691136194545740,864691136209879228,15.093424072265623,152.37749529266358,1836,[42763.25  40667.75    404.425],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,4P,L4b
18840,422287390,864691135698250517,864691136286576835,11.0046533203125,154.84460325622558,6148,[333762. 176285.  21025.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4a,I,BC,PTC
18841,69674736,864691135257189039,864691135618669199,69.38598815917969,166.73609379577636,1656,[32575.    34512.5     651.575],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L3a
18842,143135954,864691135123216167,864691135810130380,104.3475078125,152.2369313659668,1960,[167598. 145542.  15024.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,23P,L2c
18843,408252317,864691135777166176,864691135395163637,0.0,213.8793195495605,7944,[81698.   33073.75   596.6 ],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
18844,223410768,864691136311098970,864691135658841986,56.22423852539063,139.38819676208496,2764,[214404. 122210.  17967.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18845,130529838,864691136618399195,864691135355809743,34.33025573730469,303.09518142700193,3544,[160162. 119222.  23477.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
18846,383363864,864691135754698701,864691135762141238,24.294978515625,232.65610182189943,3088,[78222.5   34200.      656.675],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18847,412154524,864691136023749945,864691135498806547,33.85250244140625,189.7629499206543,3072,[82104.5   39481.      465.225],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
18848,137710669,864691136973945116,864691135584995960,99.8711808013916,140.493162689209,1108,[166606. 104240.  19547.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,23P,L3a
18849,138608949,864691135992470721,864691135801376610,315.8707254333496,274.7535817108154,5072,[165576. 158034.  22213.],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,6P-CT,L6tall-a
18850,121671072,864691135113360025,864691135441334856,37.07679052734375,220.0562180519104,3208,[38646.   64442.5    603.95],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6tall-c
18851,373999903,864691135518865546,864691135058889115,53.894510009765625,213.7673191223145,29040,[304404. 198018.  23012.],-1.0,-1.0,3.0,2.0,E,5P-IT,L6short-a,I,BC,DTC
18852,265450584,864691135335543273,864691136912010225,72.58562182617187,240.87466200256347,920,[59967.25  42545.25    538.325],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4c
18853,454842512,864691135065851972,864691136594944930,59.69850268554688,112.44633303833008,4688,[354678. 143882.  17783.],-1.0,-1.0,3.0,3.0,E,23P,L3a,I,BC,DTC
18854,75024582,864691135491849447,864691135590398987,57.32169580078125,234.60671774291995,1156,[32032.  42408.5   624.5],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
18855,304304018,864691135759278926,864691135511729104,54.979406005859374,64.60644805908203,3220,[262212. 220454.  20408.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,E,6P-IT,L6short-b
18856,105372963,864691135852021447,864691135940031910,41.10459948730469,205.0316100463868,2280,[36119.    46904.5     680.625],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L4b
18857,341134662,864691137055080310,864691135809608652,160.74007916259765,485.01918035888673,29116,[70696.5 45377.    644.5],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,5P-IT,L5ET
18858,43377809,864691136335041715,864691135013455094,51.73975854492188,477.90523417282105,1440,[28324.25 33608.25   613.9 ],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
18859,337744525,864691135865949061,864691136741191260,71.35489880371094,437.8735393714905,17884,[282937. 160098.  20183.],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,4P,L4a
18860,201739937,864691136975051036,864691136329210090,76.08335427856446,48.66275952911377,4720,[203480. 243204.  22159.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,E,6P-IT,L6short-b
18861,174017318,864691136595525794,864691135468500364,57.06729156494141,158.2084997253418,10724,[186796. 128886.  25335.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
18862,70259920,864691136100928885,864691135776826541,495.6344861755371,173.09859132385253,912,[127428. 101154.  24890.],-1.0,-1.0,3.0,2.0,I,NGC,STC,E,5P-ET,L5a
18863,180382361,864691135889051529,864691135194980650,64.1753526611328,111.38604037475586,7420,[189412. 182724.  19549.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-IT,L5b
18864,131007091,864691135758851150,864691136437650590,108.20409161376952,127.4051841430664,2760,[162922. 142878.  22123.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L3a
18865,378865095,864691135772861771,864691136554223010,47.62503552246094,174.14230313110352,1800,[77176.5 50609.5   605. ],-1.0,-1.0,3.0,2.0,I,BPC,ITC,I,MC,DTC
18866,91630671,864691135741274731,864691135926873614,54.86784777832031,241.97942064666748,3840,[136244. 164000.  26139.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4b
18867,364559557,864691135965047754,864691135468028044,62.46292919921875,529.0739575500488,380,[301219. 121733.  27818.],-1.0,-1.0,3.0,2.0,I,MC,STC,E,23P,L2a
18868,288896402,864691136906672494,864691135807191069,102.40112371826172,235.89203596496583,3912,[63864.5   35095.      680.825],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BC,PTC
18869,329029493,864691135859702120,864691136329730794,80.9414672241211,110.14149742889404,3100,[69812.  38079.    454.7],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,4P,L4a
18870,166273477,864691136578529812,864691135114073497,10.7125048828125,229.63836866760252,1256,[179925. 129187.  25128.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18871,276093410,864691135447052116,864691135807637533,61.82790744018555,97.25802513122558,7392,[61380.  57373.    638.1],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,I,BC,PTC
18872,420901917,864691136534303906,864691135274687973,152.7903865966797,153.27755085754396,2100,[334076. 195570.  25197.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
18873,148737997,864691136110279352,864691136967006414,89.56289462280273,337.010026222229,9632,[168390. 224702.  25556.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,5P-ET,L5ET
18874,411590344,864691136123737638,864691135544397096,0.0,186.3586728363037,6172,[327395. 122579.  19996.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18875,135959776,864691135807813149,864691134918170378,80.50871496582032,374.8133603515625,3640,[41755.   35537.     479.25],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L2c
18876,144088148,864691136116189604,864691135397794593,65.27553942871094,179.1641466064453,2580,[170202. 119996.  20480.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
18877,466120485,864691136362033890,864691135725623359,38.380165161132815,89.11800402832031,25700,[362892. 130826.  17659.],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,4P,L3b
18878,214817395,864691135494908816,864691135719951921,74.0393148803711,93.20349279785157,3468,[209156. 238426.  18559.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,E,6P-IT,L6tall-a
18879,336236281,864691135294124812,864691135162665005,0.0,274.1154113235474,6664,[282240. 150948.  27257.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
18880,358401624,864691136389290871,864691135118506717,83.39969226074219,197.79942837524413,1444,[73859.5  51612.     585.25],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,6P-CT,L6tall-a
18881,197127662,864691136175501062,864691135725471915,250.85938119506835,582.0429853591919,6024,[199444. 192162.  17023.],-1.0,-1.0,3.0,3.0,E,5P-ET,L6tall-a,E,6P-CT,L6tall-c
18882,401049018,864691136389313399,864691135582513517,54.22672119140625,165.33236435317994,15024,[320668. 133858.  18511.],-1.0,-1.0,3.0,2.0,I,NGC,PTC,E,23P,L3a
18883,244819711,864691135975702127,864691135360079448,13.9591865234375,349.11766291046143,5460,[225060. 202066.  24531.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,DTC
18884,282264380,864691136124184102,864691136389659408,157.38696109008788,205.770385383606,3236,[63229.   36368.     628.05],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-IT,L4c
18885,338883971,864691136870139758,864691135864872574,82.04399795150756,566.2380846252441,1468,[283082. 247216.  23250.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-c,E,6P-IT,L6tall-c
18886,366427644,864691136056930264,864691136602377425,66.34853121948242,499.6325790863037,32540,[298434. 108892.  21654.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,23P,L3a
18887,420894752,864691135118756317,864691135780822864,19.369256958007814,277.67296672058103,5028,[82903.75 44318.75   688.05],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,I,BC,PTC
18888,271629773,864691135587126002,864691135782799155,23.7666923828125,325.145534034729,3116,[60259.    35510.5     563.725],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
18889,435841681,864691135447446868,864691136423360047,144.36660266113282,35.23877667236328,7580,[85157.75 61147.     544.2 ],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-c,E,6P-IT,L6short-a
18890,389700013,864691136003918538,864691136437180318,33.880474609375,242.4791831626892,4284,[318362. 102564.  26697.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
18891,243274419,864691135655069122,864691135338623206,152.23075814819336,88.93580749511719,1168,[227788. 152790.  24429.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L5a
18892,252433385,864691135463567261,864691135940365569,42.11450366210938,282.202409576416,3188,[57314.    43265.      463.775],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4b
18893,191841552,864691136106520793,864691135591256843,104.01406524658204,304.43128713989256,25460,[198082. 125070.  22253.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
18894,278997160,864691135644700911,864691135233422681,20.068787109375,78.09036627197266,564,[249154. 168364.  19913.],-1.0,-1.0,3.0,3.0,I,BC,PTC,I,BC,DTC
18895,412370227,864691135538168434,864691135066617924,188.14649768066403,257.21387435913084,12964,[330762. 166654.  20953.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
18896,271012174,864691135685396151,864691135864692188,27.597405090332032,225.00376147460935,2144,[243470. 126218.  16082.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
18897,410593938,864691135561356769,864691135884430704,52.507464111328126,143.2924991455078,7584,[331024. 166570.  17783.],-1.0,-1.0,3.0,2.0,E,4P,L5a,I,BC,PTC
18898,292425875,864691135103986509,864691136578378772,37.88791104125976,184.6263756103516,3156,[64031.    40018.      463.775],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4c
18899,388637604,864691136273900222,864691135999675850,66.25242065429687,214.86822583007813,1700,[78182.75  56530.25    624.175],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-c
18900,234073566,864691135952928547,864691136144516404,68.78596362304687,189.19965480041503,3324,[55505.   42147.5    465.55],-1.0,-1.0,3.0,2.0,E,4P,L4c,E,4P,L4b
18901,254105463,864691135271081125,864691135925522702,11.245501953125,158.7862933654785,1992,[58932.5  29563.5    618.05],-1.0,-1.0,3.0,2.0,E,23P,L2c,I,BC,PTC
18902,267906518,864691135640985028,864691135777396832,0.0,275.8095821533203,404,[244216. 134562.  15463.],-1.0,-1.0,3.0,2.0,E,23P,L4b,E,23P,L3b
18903,426915981,864691136004763338,864691135386381397,9.602779296875,172.36824011230468,1500,[338065. 147771.  25360.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
18904,319333366,864691135995104714,864691135915864166,86.31951440429688,156.6750844116211,656,[68322.5   35445.5     649.025],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4b
18905,253050616,864691135323646364,864691136990805397,117.56330459594729,164.94427261352538,14664,[232214. 221544.  25508.],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,6P-CT,L6tall-b
18906,338782919,864691135986895619,864691135866976534,78.27842303466797,195.9063183746338,3584,[70639.    25206.5     403.575],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
18907,358120275,864691135781081680,864691136747490934,138.74126681518555,147.68702532958986,892,[74138.25 30150.5    568.6 ],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
18908,268624483,864691136812942963,864691136483912748,71.97185754394532,255.5974903030396,20300,[245060. 170220.  22814.],-1.0,-1.0,3.0,2.0,E,4P,L4c,E,4P,L4a
18909,121884511,864691136362769122,864691135594414635,182.64204551696776,346.65384267044067,5612,[154320. 261256.  18520.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,6P-IT,L6short-a
18910,290720563,864691135610492423,864691135472033330,0.0,232.65762878417968,4692,[256948. 122648.  26333.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
18911,438100134,864691135368104441,864691135994643370,40.19553112792969,277.59176293945313,3100,[345363. 122225.  24550.],-1.0,-1.0,3.0,2.0,E,4P,L4a,I,BC,PTC
18912,92034910,864691136329358058,864691135994858410,70.05334144592285,95.8322036590576,348,[138150. 220676.  24351.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,I,MC,DTC
18913,484327341,864691136243741118,864691136143952436,66.59047904968261,140.37774536132812,4280,[372830. 174338.  27337.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-IT,L5a
18914,121225935,864691136487252498,864691136437631902,165.01515008544922,977.9478215332032,3252,[38603.5 54645.5   576. ],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-ET,L5ET
18915,105468487,864691136228051025,864691135696918170,119.08271276855469,648.8454441375733,3328,[35777.   49211.5    586.65],-1.0,-1.0,3.0,2.0,E,23P,L2c,I,BPC,ITC
18916,426525863,864691135375179593,864691135700272162,133.66836669921875,1506.3297201538087,11540,[337966. 154383.  20866.],-1.0,-1.0,3.0,2.0,E,4P,L3b,I,MC,DTC
18917,125315680,864691136619416973,864691135755497682,91.290926071167,154.9376683959961,1144,[39173.5   34309.5     557.175],-1.0,-1.0,3.0,2.0,E,23P,L2b,I,MC,DTC
18918,108313826,864691136134418315,864691136032698811,36.348623046875,108.38452713775636,1844,[37307.  43922.    420.4],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
18919,340269929,864691135927224846,864691136578642452,118.94461511230467,396.4246804351807,31476,[70941.75 42855.     460.25],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
18920,327376221,864691136907159918,864691136419685783,184.9631351013184,156.87160885620116,1716,[69211.5   47659.5     447.875],-1.0,-1.0,3.0,2.0,E,5P-IT,L4a,E,5P-IT,L6short-a
18921,291048769,864691135368257529,864691135575894302,20.036749084472657,152.3511429748535,1904,[63407.5   30509.5     545.125],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
18922,143071084,864691135404765166,864691135135748121,36.05691366577148,327.7516177024841,4008,[169807. 143038.  23108.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
18923,189010869,864691135645691119,864691135502558530,89.45748834228516,159.9581449317932,12004,[192712. 189748.  17281.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,5P-IT,L5b
18924,316286503,864691135639904059,864691135374405449,27.750063293457032,166.6697653808594,584,[67715.5  54135.     663.35],-1.0,-1.0,3.0,3.0,E,5P-NP,L5NP,I,NGC,DTC
18925,71341011,864691136065683864,864691135848256350,158.6603148498535,226.2276579284668,8356,[31930.    30326.      567.375],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BPC,ITC
18926,359740512,864691136041882198,864691135654538690,12.0895673828125,277.9073406677246,4604,[73853.5   43479.5     420.475],-1.0,-1.0,3.0,2.0,I,BPC,ITC,I,BC,PTC
18927,335415155,864691135738097556,864691135213794688,59.71586419677735,282.94047232055664,1828,[70557.   32140.75   604.45],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18928,210631856,864691135776594528,864691136618400141,32.44781628417969,253.3399493865967,16952,[205034. 170464.  23063.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4c
18929,322126169,864691136137029501,864691135848829790,77.9709243774414,230.12051742553712,9572,[68763.25  30302.      674.925],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L2c
18930,98271716,864691136522529169,864691135730803897,92.06729998779296,124.73659420776367,3884,[35054.5   50274.5     486.325],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,5P-ET,L5ET
18931,118900877,864691135987482627,864691136419542423,118.80542373657228,254.815222114563,12368,[38256.5 38121.    537.4],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
18932,41479414,864691135700234875,864691136273638413,119.96569438171387,345.0612609062195,2668,[107624. 194138.  18171.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,5P-IT,L5a
18933,362657464,864691134965612575,864691135741037675,114.26816223144532,127.91318292236328,1188,[299166. 138440.  17573.],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,23P,L3b
18934,209338200,864691135360079448,864691136008556718,105.39252795410157,645.5698768310547,8560,[207256. 173938.  23450.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
18935,124801562,864691135910786985,864691135616011625,40.94749026489258,247.33357583618164,1336,[158610. 113684.  17347.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
18936,50329945,864691135274101477,864691135786050244,19.00378295898437,143.53158392333984,1548,[116998. 114687.  23428.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
18937,386838877,864691135737501844,864691135511460560,77.55394024658203,297.28524691772463,4376,[313024. 137174.  22987.],-1.0,-1.0,3.0,2.0,I,MC,PTC,E,23P,L3a
18938,149113377,864691135759428686,864691134949041148,100.793203704834,134.1986798095703,3140,[42774.    59861.5     625.625],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-a,E,6P-IT,L6tall-c
18939,66960509,864691136124467238,864691136723459837,320.37176818084714,200.9664950714112,5076,[30591.    47748.      484.175],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,6P-IT,L6tall-c
18940,387350594,864691135610728967,864691135498559507,242.52529415893557,735.9552906112671,1556,[310872. 168774.  23887.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
18941,309280323,864691135464267077,864691136298045979,86.48921122741699,363.71206353759766,3444,[265912. 175486.  18420.],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,5P-IT,L5a
18942,428940404,864691134917488138,864691135373678665,45.21584555053711,184.22010723876957,4852,[336592. 186980.  26015.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
18943,97626782,864691135361083975,864691136273892798,137.31464294433593,551.3403699111939,2408,[141176. 193620.  14900.],-1.0,-1.0,3.0,2.0,E,5P-ET,L6tall-a,E,6P-IT,L6tall-a
18944,373179584,864691136912690417,864691135307920198,122.7032724456787,217.04183337402344,1332,[305100. 155230.  20570.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L3b
18945,259083093,864691136012290979,864691136437420702,164.14774041748046,244.937551940918,3088,[59200.    42818.5     465.625],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5ET
18946,66568039,864691136817736558,864691135335158761,241.98491146850583,159.74555213928224,2304,[122834. 190222.  19136.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,6P-CT,L6tall-b
18947,181013257,864691135772774651,864691135778058685,119.67734735107422,223.35868843078612,3736,[190724. 131258.  18946.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
18948,287629616,864691135987269379,864691136237344271,113.70660861206056,137.80920217895508,1180,[63533.   31449.5    588.25],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,23P,L3b
18949,411637804,864691135658595714,864691135654983362,124.07383569335936,115.12578604125976,3672,[327352. 197950.  17476.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,6P-IT,L6tall-b
18950,229436158,864691136521831825,864691135655382978,139.20559375,558.2664057769775,9028,[220298. 150544.  19766.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,MC,DTC
18951,358829259,864691135884254064,864691135464292421,43.93050979614258,512.9478323059082,6360,[296702. 126468.  24516.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
18952,356667990,864691136391402367,864691135472052274,37.15342901611328,210.95934786987303,2820,[74292.5   34730.5     647.725],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
18953,337017527,864691136389152784,864691136595236514,11.694689453125,240.85387159729004,8096,[71246.25  32665.      663.725],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18954,459561812,864691136741545564,864691136210342588,19.43931188964844,178.82002377319336,2780,[89813.  36963.5   549.3],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
18955,232521895,864691135909753513,864691136423231535,179.4421414489746,89.55672158813476,4032,[217828. 192022.  25197.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,5P-ET,L5ET
18956,223172015,864691134918367498,864691135103967821,193.9629821166992,305.7644603271484,4084,[212690. 181482.  15712.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,6P-IT,L6short-b
18957,162051579,864691135441787208,864691135693667263,14.736158203125,235.79652760601044,13016,[43935.75  61141.      616.825],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-b
18958,109878580,864691135359817816,864691135837961875,41.35030511474609,206.601992767334,1908,[37182.    55715.      456.475],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,I,BC,PTC
18959,354626116,864691135639443003,864691135860116584,38.561015930175785,218.7455514831543,23080,[292788. 177218.  18356.],-1.0,-1.0,3.0,3.0,E,5P-IT,L6short-a,E,5P-IT,L5b
18960,159349475,864691135359810904,864691135740612971,110.3450980834961,221.83814447021484,13548,[44325.25 37751.5    637.2 ],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,23P,L2c
18961,381582609,864691136923710692,864691137054709878,112.44070806884766,148.78509796142578,6168,[77014.    44743.      553.125],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,I,BC,PTC
18962,313496452,864691134948605180,864691135134667033,154.88984899902343,354.3385676422119,4304,[268234. 198436.  23712.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BPC,ITC
18963,196925535,864691136195460584,864691135440740168,104.40611511230468,148.05404168701173,2800,[196358. 189158.  18192.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,6P-IT,L6short-a
18964,119951670,864691135759850830,864691135661635824,126.54228759765626,490.1236034851074,19396,[152602. 180554.  21606.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-ET,L5ET
18965,226545440,864691135975243631,864691135338724582,158.27393530273437,127.97375970458984,860,[54113.   34123.     463.65],-1.0,-1.0,3.0,3.0,E,23P,L2c,I,BPC,ITC
18966,180711777,864691135213565824,864691135304405415,64.73889396667481,113.3267139892578,1692,[47149.5 33327.5   465.9],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,23P,L2a
18967,269423472,864691136578560020,864691135294050060,177.1561891784668,718.7621057891846,5340,[60590.5 51357.5   583.8],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,6P-CT,L6short-a
18968,165286504,864691135404765166,864691135837695123,169.99481854248046,561.0080110473633,5952,[45537.5 23025.    582.5],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
18969,273137511,864691135570003590,864691136875888238,110.84213717651367,274.9418817138672,6208,[61168.   48598.     603.55],-1.0,-1.0,3.0,2.0,E,4P,L4a,I,BC,PTC
18970,414673299,864691135386608213,864691135755721682,20.92792041015625,261.2202484588624,6128,[327132. 189229.  23515.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
18971,231218888,864691136662662366,864691136483992364,83.7450112915039,127.6188764038086,12412,[54898.5   34186.75    478.925],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,23P,L3b
18972,444604820,864691136521597073,864691135359607640,61.82374508666992,276.5486175498962,220,[350234. 128742.  21142.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
18973,336497618,864691135926618068,864691135345149855,46.01232141113281,196.02285285949708,4260,[285832. 121170.  21304.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18974,442419256,864691135341145009,864691135081654519,9.0568759765625,220.8052439727784,13212,[86412.25 37220.75   539.65],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
18975,211169881,864691136194328296,864691135615055819,21.21585363769531,113.71830423736571,3876,[206436. 248908.  26004.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-b,E,6P-IT,L6tall-c
18976,89823828,864691135995405226,864691136911664113,113.11896270751951,206.42312252807616,17876,[135265. 201160.  16470.],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,5P-IT,L5b
18977,387234928,864691135696754330,864691135941535604,72.03208985900879,427.7479875640869,18640,[314488. 223454.  23977.],-1.0,-1.0,3.0,3.0,E,5P-NP,L5NP,E,6P-CT,L6tall-b
18978,274460994,864691136005340362,864691135059920283,90.74638265991211,169.7535478515625,2544,[241610. 240138.  23476.],-1.0,-1.0,3.0,3.0,E,5P-ET,L6tall-a,I,BC,PTC
18979,300619782,864691135970376138,864691135398023969,114.15920751953124,237.98910330200195,424,[65264.   43392.25   407.8 ],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,I,BC,PTC
18980,165020009,864691135659081602,864691135857211438,124.04797955322266,304.9658822174072,1808,[183104. 168810.  22739.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4b
18981,212954323,864691135517840778,864691135234022489,208.99504866027831,234.80128659057615,320,[209370.  82914.  27679.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2c
18982,294908821,864691135354891471,864691135509580297,63.74284448242187,478.6076404724121,6572,[256900. 255292.  25233.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,6P-IT,L6short-b
18983,473731236,864691135919407536,864691135987040163,55.95016009521484,432.8412288513184,7012,[91468.5   47653.5     571.525],-1.0,-1.0,3.0,2.0,E,23P,L2c,I,MC,DTC
18984,264453180,864691135866381590,864691136618116315,77.41754077148437,140.33811877441406,14880,[59870.   38118.75   401.85],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,4P,L4b
18985,100729778,864691135659081602,864691135730110649,13.340368896484376,498.7615435333252,1244,[146580.  91242.  23894.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,NGC,STC
18986,299331074,864691135502113602,864691136032609211,18.32742761230469,154.77005647277832,480,[259858. 174662.  19163.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4c,E,5P-IT,L5a
