run_name,epoch,train_acc,val_acc,overfitting_gap,cnn_depth,examples_per_epoch,val_e_acc,val_i_acc,e_i_gap,learning_rate,timestamp,cm_e_correct,cm_e_incorrect,cm_i_correct,cm_i_incorrect
cnn2d_masked_res_transformer,45,59.32,64.32,-4.99,5,5000,80.19,48.45,31.74,0.000000,2026-03-01 19:14:31,1190,294,719,765
cnn2d_masked_res_transformer,46,59.36,64.22,-4.86,5,5000,78.98,49.46,29.51,0.000000,2026-03-01 19:15:13,1172,312,734,750
cnn2d_masked_res_transformer,47,59.43,64.32,-4.89,5,5000,77.70,50.94,26.75,0.000000,2026-03-01 19:15:57,1153,331,756,728
cnn2d_masked_res_transformer,48,59.35,64.69,-5.34,5,5000,78.64,50.74,27.90,0.000000,2026-03-01 19:16:43,1167,317,753,731
cnn2d_masked_res_transformer,49,59.05,64.22,-5.16,5,5000,78.37,50.07,28.30,0.000000,2026-03-01 19:17:29,1163,321,743,741
cnn2d_masked_res_transformer,50,59.01,64.18,-5.17,5,5000,77.96,50.40,27.56,0.000000,2026-03-01 19:18:13,1157,327,748,736
cnn2d_masked_res_transformer,51,59.21,64.15,-4.94,5,5000,79.92,48.38,31.54,0.000000,2026-03-01 19:19:00,1186,298,718,766
cnn2d_masked_res_transformer,52,58.70,64.22,-5.52,5,5000,78.37,50.07,28.30,0.000000,2026-03-01 19:19:48,1163,321,743,741
cnn2d_masked_res_transformer,53,58.69,64.35,-5.66,5,5000,78.91,49.80,29.11,0.000000,2026-03-01 19:20:39,1171,313,739,745
cnn2d_masked_res_transformer,54,59.97,64.56,-4.58,5,5000,79.51,49.60,29.92,0.000000,2026-03-01 19:21:31,1180,304,736,748
cnn2d_masked_res_transformer,55,59.44,64.22,-4.78,5,5000,78.30,50.13,28.17,0.000000,2026-03-01 19:22:19,1162,322,744,740
cnn2d_masked_res_transformer,56,59.16,64.29,-5.13,5,5000,81.27,47.30,33.96,0.000000,2026-03-01 19:23:07,1206,278,702,782
cnn2d_masked_res_transformer,57,58.99,64.22,-5.23,5,5000,77.16,51.28,25.88,0.000000,2026-03-01 19:23:51,1145,339,761,723
cnn2d_masked_res_transformer,58,59.23,64.12,-4.89,5,5000,78.17,50.07,28.10,0.000000,2026-03-01 19:24:39,1160,324,743,741
cnn2d_masked_res_transformer,59,58.59,64.25,-5.66,5,5000,77.83,50.67,27.16,0.000000,2026-03-01 19:25:24,1155,329,752,732
cnn2d_masked_res_transformer,60,59.66,64.25,-4.59,5,5000,80.66,47.84,32.82,0.000000,2026-03-01 19:26:08,1197,287,710,774
cnn2d_masked_res_transformer,61,59.29,64.22,-4.93,5,5000,78.71,49.73,28.98,0.000000,2026-03-01 19:26:50,1168,316,738,746
cnn2d_masked_res_transformer,62,59.70,64.25,-4.56,5,5000,80.53,47.98,32.55,0.000000,2026-03-01 19:27:29,1195,289,712,772
cnn2d_masked_res_transformer,63,59.18,64.72,-5.54,5,5000,78.37,51.08,27.29,0.000000,2026-03-01 19:28:14,1163,321,758,726
cnn2d_masked_res_transformer,64,59.05,64.45,-5.41,5,5000,80.59,48.32,32.28,0.000000,2026-03-01 19:28:53,1196,288,717,767
cnn2d_masked_res_transformer,65,59.13,64.52,-5.39,5,5000,78.23,50.81,27.43,0.000000,2026-03-01 19:29:34,1161,323,754,730
cnn2d_masked_res_transformer,66,59.42,64.35,-4.94,5,5000,80.26,48.45,31.81,0.000000,2026-03-01 19:30:23,1191,293,719,765
cnn2d_masked_res_transformer,67,59.85,64.15,-4.30,5,5000,79.85,48.45,31.40,0.000000,2026-03-01 19:31:10,1185,299,719,765
cnn2d_masked_res_transformer,68,58.98,64.45,-5.48,5,5000,79.65,49.26,30.39,0.000000,2026-03-01 19:31:52,1182,302,731,753
cnn2d_masked_res_transformer,69,59.04,64.32,-5.28,5,5000,79.25,49.39,29.85,0.000000,2026-03-01 19:32:33,1176,308,733,751
cnn2d_masked_res_transformer,70,58.70,64.18,-5.48,5,5000,79.92,48.45,31.47,0.000000,2026-03-01 19:33:29,1186,298,719,765
cnn2d_masked_res_transformer,71,58.81,64.22,-5.41,5,5000,78.84,49.60,29.25,0.000000,2026-03-01 19:34:12,1170,314,736,748
cnn2d_masked_res_transformer,72,58.60,64.32,-5.72,5,5000,77.96,50.67,27.29,0.000000,2026-03-01 19:34:58,1157,327,752,732
cnn2d_masked_res_transformer,73,59.74,64.12,-4.38,5,5000,77.36,50.88,26.48,0.000000,2026-03-01 19:35:40,1148,336,755,729
cnn2d_masked_res_transformer,74,59.14,63.85,-4.71,5,5000,77.36,50.34,27.02,0.000000,2026-03-01 19:36:24,1148,336,747,737
cnn2d_masked_res_transformer,75,58.83,64.18,-5.36,5,5000,78.10,50.27,27.83,0.000000,2026-03-01 19:37:04,1159,325,746,738
cnn2d_masked_res_transformer,76,59.20,64.02,-4.82,5,5000,78.44,49.60,28.84,0.000000,2026-03-01 19:37:49,1164,320,736,748
cnn2d_masked_res_transformer,77,59.52,64.12,-4.60,5,5000,77.56,50.67,26.89,0.000000,2026-03-01 19:38:32,1151,333,752,732
